,DistrictId,Rooms_square,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,Price
186,137,0.21142174,70.2236,0.63426524,13.0,3.0,8.0,67,0.20014681,23,3975,8,770.0,2,0,0,1,0,1,0,1,527120.8
187,41,0.29206142,42.581512,0.58412284,6.0,7.0,14.0,49,0.17505486,36,10055,3,1106.1093,1,0,0,1,0,1,0,1,217099.77
188,91,0.5025589,41.07619,0.5025589,7.0,14.0,17.0,22,0.33389154,30,6564,1,1106.1093,0,0,0,1,0,1,0,1,184156.11
189,94,0.34038293,47.802227,0.68076587,6.0,5.0,12.0,47,0.52186704,25,6149,0,1106.1093,0,0,0,1,0,1,0,1,162335.02
190,39,0.6413295,33.682377,0.6413295,6.0,9.0,9.0,49,0.42882583,25,5011,8,730.0,0,2,0,1,0,1,0,1,143120.9
191,92,0.32513937,42.540092,0.65027875,6.0,12.0,12.0,51,0.4605564,20,4386,14,1106.1093,1,5,0,1,0,1,0,1,208662.67
192,118,0.19786115,92.26619,0.59358346,12.0,4.0,17.0,17,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,295004.88
193,187,0.45082152,38.892345,0.45082152,10.0,8.0,16.0,17,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,173331.3
194,62,0.5,67.677605,1.0,1.0,11.0,16.0,6,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,159654.06
195,54,0.5,76.31285,1.0,5.8617096,0.0,0.0,45,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,466730.8
196,7,0.22791791,91.904015,0.6837537,7.0,5.0,5.0,85,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,309690.97
197,36,0.47235385,38.755405,0.47235385,8.0,2.0,14.0,44,0.08761909,8,1497,5,1106.1093,1,0,0,1,0,1,0,1,91600.74
198,13,0.19909786,80.03033,0.59729356,10.0,16.0,17.0,30,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,311528.1
199,86,0.32192105,59.96723,0.6438421,8.0,10.0,25.0,15,0.16197556,31,7010,5,4508.0,3,7,0,1,1,0,0,1,161307.52
200,101,0.2941178,59.777542,0.5882356,10.0,20.0,22.0,23,0.22582495,41,6558,7,1548.0,3,2,1,0,0,1,0,1,244351.4
201,7,0.3430052,49.830082,0.6860104,6.0,9.0,9.0,42,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,254573.56
202,106,0.28075728,62.688076,0.56151456,10.0,8.0,18.0,18,0.24603155,22,3151,4,2715.0,3,3,0,1,1,0,0,1,260776.9
203,62,0.33333334,88.491394,1.0,1.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,212527.42
204,52,0.5565202,39.554283,0.5565202,7.0,13.0,25.0,15,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,179476.81
205,27,0.5,74.21409,1.0,1.0,8.0,17.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,183038.52
206,6,0.33333334,82.98372,1.0,1.0,13.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,222592.17
207,161,0.20964508,81.74964,0.6289352,7.0,5.0,8.0,58,0.000699119,14,3369,24,4129.0,0,3,0,1,0,1,0,1,383231.97
208,6,0.30526707,56.57129,0.61053413,9.0,14.0,17.0,11,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,101123.734
209,27,0.4697609,43.37252,0.4697609,9.0,16.0,16.0,12,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,134497.64
210,28,0.39976928,45.182327,0.39976928,9.0,4.0,23.0,15,0.33389154,30,6564,1,1106.1093,0,0,0,1,0,1,0,1,238485.47
211,98,0.6863553,30.44769,0.6863553,5.0,3.0,9.0,48,0.31392455,22,4625,11,3855.0,2,10,0,1,0,1,0,1,155144.02
212,88,0.5,5.4970613,1.0,1.0,22.0,22.0,45,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,412511.1
213,27,0.4823491,46.84899,0.4823491,8.0,8.0,10.0,15,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,142483.7
214,22,0.31238642,45.57816,0.62477285,5.0,3.0,5.0,60,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,192794.9
215,1,0.27958435,64.226364,0.5591687,8.0,12.0,17.0,6,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,209569.78
216,19,0.24675965,65.77099,0.74027896,8.0,6.0,16.0,44,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,295961.94
217,27,0.33333334,57.643612,1.0,9.0,10.0,10.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,198351.89
218,63,0.99862444,51.456043,0.99862444,1.0,10.0,10.0,5,0.23861714,26,3889,6,705.0,3,6,0,1,0,1,0,1,260824.22
219,85,0.4462451,28.535084,0.4462451,6.0,4.0,9.0,55,0.03717782,52,11217,1,2300.0,1,7,0,1,0,1,0,1,142269.27
220,23,0.23305069,58.646816,0.46610138,6.0,2.0,4.0,7,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,94827.305
221,7,0.26031375,67.871544,0.5206275,12.0,13.0,17.0,8,0.035145268,42,9292,3,2620.0,0,3,0,1,0,1,0,1,89269.19
222,11,0.20455611,72.95694,0.6136683,9.0,12.0,14.0,45,0.000169676,36,5992,0,1106.1093,1,1,0,1,0,1,0,1,281025.56
223,27,0.2903623,62.153996,0.5807246,5.8617096,0.0,0.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,194092.0
224,41,0.46352196,41.919044,0.46352196,9.0,3.0,14.0,38,0.17505486,36,10055,3,1106.1093,1,0,0,1,0,1,0,1,215560.23
225,23,1.0,46.355804,1.0,1.0,3.0,3.0,45,0.014072961,2,475,0,1106.1093,0,0,0,1,0,1,0,1,94607.98
226,45,1.0,40.37108,1.0,1.0,21.0,22.0,6,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,230239.56
227,2,0.18702944,79.722244,0.5610883,72.0,12.0,16.0,35,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,370148.62
228,9,0.20153145,79.83044,0.60459435,10.0,5.0,14.0,29,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,246800.16
229,23,1.0,43.76329,1.0,1.0,3.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,130372.03
230,123,0.2451917,75.14501,0.4903834,11.0,8.0,8.0,13,0.0,6,2733,0,920.0,0,4,0,1,0,1,0,1,420616.88
231,6,0.33333334,82.35302,1.0,5.8617096,13.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,216199.81
232,167,0.23108453,82.029564,0.6932536,8.0,4.0,5.0,68,0.050272014,21,4231,14,1020.0,0,3,0,1,0,1,0,1,414194.28
233,27,0.3575598,75.378685,0.7151196,12.0,3.0,18.0,5,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,159497.16
234,27,0.33333334,81.867165,1.0,5.8617096,12.0,19.0,45,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,182228.52
235,21,0.33104014,42.42308,0.6620803,5.0,3.0,5.0,57,0.034331497,25,5487,3,1106.1093,0,4,0,1,0,1,0,1,103507.766
236,1,1.0,43.08441,1.0,1.0,7.0,7.0,5,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,169749.17
237,52,0.5,65.38847,1.0,1.0,13.0,17.0,45,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,180706.64
238,23,1.0,34.913284,1.0,1.0,3.0,15.0,45,0.005767451,1,388,0,1106.1093,0,0,0,1,0,1,0,1,66379.805
239,1,1.0,39.056023,1.0,1.0,17.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,153217.05
240,99,0.29310614,47.00961,0.5862123,5.0,9.0,9.0,51,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,188197.95
241,113,0.24256594,63.04444,0.72769785,5.0,9.0,9.0,56,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,227828.02
242,52,0.5,63.079742,1.0,1.0,5.0,17.0,45,0.371149,34,7065,1,750.0,2,5,0,1,0,1,0,1,186059.11
243,66,0.47873905,72.73638,0.9574781,9.0,15.0,19.0,20,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,507621.56
244,23,1.0,43.790432,1.0,5.8617096,10.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,121517.6
245,9,0.514629,43.79787,0.514629,8.0,14.0,14.0,27,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,134933.0
246,23,1.0,41.074417,1.0,5.8617096,9.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,117742.44
247,29,0.2381313,65.09846,0.7143939,9.0,11.0,12.0,54,0.086885266,10,2277,2,1547.0,0,0,0,1,0,1,0,1,294802.66
248,37,0.55321175,36.87591,0.55321175,9.0,14.0,14.0,50,0.12219048,25,4724,2,1308.0,1,3,0,1,0,1,0,1,184772.17
249,84,0.68211156,33.222504,0.68211156,5.0,5.0,5.0,61,0.14966637,22,4789,2,4087.0,4,1,0,1,0,1,0,1,143121.97
250,74,0.4914509,80.82585,0.9829018,1.0,1.0,1.0,5,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,224079.86
251,20,0.24902967,41.208424,0.49805933,6.0,12.0,12.0,56,0.019508796,37,7687,11,176.0,5,5,0,1,0,1,0,1,269381.34
252,27,0.5,58.55381,1.0,5.8617096,0.0,0.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,177511.31
253,8,0.5638741,43.88464,0.5638741,8.0,5.0,14.0,35,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,165879.33
254,109,0.28311938,53.078403,0.56623876,9.0,3.0,17.0,20,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1,377934.0
255,27,0.85771847,43.325043,0.85771847,1.0,1.0,1.0,4,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,132276.34
256,1,0.33333334,81.14356,1.0,1.0,12.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,196269.45
257,23,1.0,29.401009,1.0,1.0,4.0,17.0,3,0.03465608,0,168,0,1106.1093,0,0,0,1,0,1,0,1,71690.97
258,96,0.44406897,36.67341,0.44406897,9.0,3.0,12.0,19,0.041116353,53,14892,4,1106.1093,1,4,0,1,0,1,0,1,168143.34
259,88,0.2222811,60.388973,0.6668433,5.0,9.0,9.0,45,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,232785.5
260,170,0.20204602,77.267975,0.60613805,10.0,17.0,17.0,32,0.21843974,21,4472,6,1450.0,4,7,0,1,0,1,1,0,347780.9
261,7,0.32513455,43.948288,0.6502691,4.0,5.0,5.0,58,0.13061781,39,10418,9,900.0,1,9,0,1,0,1,0,1,180923.17
262,181,0.31898546,62.198334,0.6379709,5.0,7.0,9.0,74,0.0,30,7538,87,4702.0,5,5,0,1,0,1,0,1,541173.3
263,40,0.20647363,80.93212,0.6194209,9.0,8.0,8.0,62,0.21047324,11,2398,2,1994.0,3,0,0,1,0,1,0,1,403979.06
264,54,0.23678291,58.703835,0.7103487,5.0,3.0,5.0,55,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,246473.44
265,83,0.30101568,53.14307,0.60203135,8.0,3.0,12.0,47,0.10045574,43,7227,0,1106.1093,1,6,0,1,0,1,1,0,232830.8
266,93,0.5943951,41.51588,0.5943951,8.0,4.0,14.0,37,0.52186704,25,6149,0,1106.1093,0,0,0,1,0,1,0,1,134059.9
267,34,0.48448727,44.217457,0.48448727,9.0,16.0,24.0,20,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,140956.33
268,27,0.26250443,60.722435,0.52500886,12.0,1.0,1.0,45,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,196519.97
269,119,0.2999782,47.74151,0.5999564,5.0,5.0,9.0,52,0.000995363,42,7651,1,1106.1093,1,5,0,1,0,1,0,1,85293.62
270,17,0.12724401,46.692974,0.12724401,1.0,1.0,1.0,7,0.0,18,3374,5,620.0,1,2,0,1,0,1,0,1,212290.69
271,30,0.5,51.28302,1.0,1.0,5.0,17.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,174735.17
272,127,0.5378169,36.52801,0.5378169,9.0,12.0,16.0,39,0.48624563,13,2514,19,1106.1093,0,6,0,1,0,1,0,1,219071.4
273,109,0.79863274,31.123566,0.79863274,5.0,8.0,9.0,57,0.1363303,30,6141,10,262.0,3,6,0,1,0,1,0,1,184873.03
274,3,0.19842601,96.9666,0.595278,9.0,10.0,15.0,7,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,241747.95
275,129,0.3577462,43.181957,0.7154924,6.0,5.0,5.0,60,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,209390.67
276,91,0.27706182,41.96202,0.55412364,7.0,5.0,12.0,53,0.33389154,30,6564,1,1106.1093,0,0,0,1,0,1,0,1,175868.08
277,39,0.7041099,32.049873,0.7041099,6.0,3.0,9.0,53,0.42882583,25,5011,8,730.0,0,2,0,1,0,1,0,1,152631.1
278,13,0.29448795,55.232956,0.5889759,8.0,11.0,17.0,24,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,237568.67
279,1,0.029137183,79.52122,0.058274366,1.0,1.0,1.0,5,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,232726.62
280,11,0.22913744,62.92795,0.45827487,17.0,3.0,3.0,8,0.012338886,35,5776,1,2078.0,2,4,0,1,0,1,0,1,100378.01
281,8,0.49716333,42.012695,0.49716333,8.0,5.0,14.0,13,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,194684.34
282,49,0.21170938,84.72416,0.63512814,11.0,11.0,14.0,14,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,303409.66
283,66,0.25348994,59.77321,0.76046985,5.0,5.0,9.0,47,0.11162739,50,12238,8,1970.0,2,3,0,1,0,1,0,1,277865.28
284,23,1.0,45.596725,1.0,1.0,17.0,25.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,143780.7
285,27,0.18828505,77.32977,0.56485516,10.0,18.0,20.0,45,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,222112.92
286,30,0.16015053,94.16493,0.6406021,10.0,8.0,16.0,17,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,517817.16
287,1,0.5,67.75613,1.0,1.0,15.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,202871.55
288,85,0.9481677,50.66927,0.9481677,1.0,16.0,16.0,4,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,135862.02
289,30,0.33333334,76.265625,1.0,1.0,2.0,2.0,6,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,202260.78
290,81,0.2478978,71.04599,0.7436934,7.0,3.0,5.0,62,0.31980935,25,4756,16,2857.0,5,8,0,1,0,1,0,1,286325.1
291,1,0.33333334,87.70108,1.0,1.0,5.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,266819.38
292,1,0.5,67.23376,1.0,1.0,16.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,205150.25
293,181,0.29680675,49.978867,0.5936135,7.0,9.0,9.0,56,0.0,8,1423,37,562.0,1,8,0,1,0,1,0,1,413262.28
294,1,1.0,41.848343,1.0,1.0,16.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,143414.11
295,6,0.33333334,80.79479,1.0,1.0,13.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,207833.02
296,27,0.5,57.134182,1.0,5.8617096,16.0,19.0,45,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,145814.84
297,19,0.5404977,34.64763,0.5404977,6.0,1.0,5.0,62,0.30947912,35,7715,4,990.0,0,6,0,1,0,1,0,1,131981.48
298,69,0.20181437,75.80555,0.6054431,10.0,14.0,17.0,36,0.000991363,33,6783,3,1106.1093,1,9,0,1,0,1,0,1,478946.25
299,80,0.29667088,54.87691,0.59334177,8.0,22.0,22.0,37,0.007720282,38,4788,2,1106.1093,0,4,0,1,0,1,0,1,254263.3
300,1,0.47363037,64.7,0.94726074,5.8617096,4.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,164312.22
301,62,0.33333334,90.824615,1.0,1.0,4.0,12.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,200253.12
302,27,1.0,55.06922,1.0,1.0,1.0,1.0,5,0.21140121,9,1892,0,1106.1093,0,1,0,1,0,1,0,1,160035.14
303,47,0.29181957,53.610584,0.58363914,8.0,12.0,12.0,43,0.29820457,16,4048,3,1106.1093,1,3,0,1,0,1,0,1,132782.67
304,1,0.98157144,40.427364,0.98157144,1.0,2.0,17.0,4,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,144040.47
305,108,0.21834874,80.294815,0.6550462,8.0,5.0,9.0,63,0.0,23,3684,2,1106.1093,0,4,0,1,0,1,0,1,576037.6
306,62,0.34937587,46.099792,0.69875175,6.0,10.0,12.0,47,0.002211665,39,7614,3,1106.1093,1,5,0,1,0,1,1,0,240447.45
307,90,0.2048292,73.83735,0.6144876,10.0,17.0,17.0,25,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,354787.34
308,61,0.20068264,65.19029,0.6020479,8.0,6.0,9.0,46,0.30032253,52,10311,6,1106.1093,1,9,0,1,0,1,0,1,266705.1
309,27,1.0,47.71754,1.0,1.0,11.0,11.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,116246.85
310,107,0.32926995,44.614223,0.6585399,5.0,8.0,9.0,55,0.17473908,17,3379,9,100.0,0,3,0,1,0,1,0,1,221303.3
311,49,0.30686975,39.00374,0.6137395,6.0,9.0,9.0,57,0.020741327,24,5613,5,1340.0,2,5,0,1,0,1,0,1,188366.56
312,84,0.36537743,38.012226,0.73075485,5.0,3.0,9.0,57,0.006076152,30,5285,0,645.0,6,6,0,1,0,1,0,1,219003.73
313,130,0.21693428,78.95256,0.65080285,8.0,5.0,5.0,65,0.34107193,27,5664,48,2300.0,3,11,0,1,0,1,0,1,330587.3
314,9,0.198888,73.833466,0.596664,9.0,7.0,15.0,12,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,268170.84
315,27,1.0,37.37083,1.0,1.0,1.0,1.0,7,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,126997.375
316,61,0.65622616,34.429955,0.65622616,6.0,9.0,9.0,41,0.30032253,52,10311,6,1106.1093,1,9,0,1,0,1,0,1,161452.31
317,48,0.21744716,76.432846,0.6523415,10.0,12.0,16.0,43,0.041124634,46,9515,5,1106.1093,1,10,0,1,0,1,0,1,385730.56
318,23,0.33333334,77.02406,1.0,1.0,9.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,203620.03
319,90,0.19388491,74.856964,0.5816547,8.0,13.0,14.0,30,0.26508868,37,5288,0,1937.0,3,2,0,1,0,1,0,1,336401.9
320,6,0.5,62.648777,1.0,5.8617096,6.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,182625.55
321,100,0.23187004,58.74588,0.6956101,6.0,4.0,5.0,60,0.20014681,23,3975,8,770.0,2,0,0,1,0,1,0,1,86706.414
322,57,0.3118754,52.728527,0.6237508,9.0,9.0,14.0,45,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,223562.77
323,30,0.5,62.180283,1.0,1.0,8.0,17.0,45,7.81528e-05,22,6398,141,1046.0,3,23,0,1,0,1,0,1,165895.48
324,37,0.3060291,43.601154,0.6120582,6.0,12.0,12.0,53,0.12219048,25,4724,2,1308.0,1,3,0,1,0,1,0,1,201994.19
325,12,0.19709612,81.73427,0.5912884,10.0,8.0,14.0,27,0.0907991,74,19083,2,1106.1093,5,15,0,1,0,1,0,1,289429.7
326,2,0.5775075,40.488274,0.5775075,7.0,2.0,4.0,61,0.0,33,7425,1,1106.1093,2,5,0,1,0,1,0,1,174542.98
327,6,0.31520852,56.183674,0.63041705,8.0,8.0,17.0,9,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,167203.8
328,45,0.4761641,57.788677,0.9523282,1.0,4.0,10.0,45,0.19578105,23,5212,6,1106.1093,3,2,0,1,0,1,0,1,312993.34
329,91,0.36687395,43.442673,0.7337479,5.0,4.0,5.0,59,0.33389154,30,6564,1,1106.1093,0,0,0,1,0,1,0,1,166366.39
330,62,0.5271363,40.160194,0.5271363,8.0,10.0,16.0,38,0.002211665,39,7614,3,1106.1093,1,5,0,1,0,1,1,0,210243.47
331,167,0.54101634,36.65333,0.54101634,8.0,5.0,5.0,59,0.050272014,21,4231,14,1020.0,0,3,0,1,0,1,0,1,188580.84
332,93,0.581668,41.46593,0.581668,8.0,2.0,12.0,40,0.050900057,43,10621,1,30.0,2,3,0,1,0,1,0,1,139769.89
333,27,0.488789,68.45381,0.977578,5.8617096,15.0,17.0,45,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,199508.38
334,27,1.0,47.42635,1.0,10.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,148330.66
335,27,0.5,58.8116,1.0,1.0,4.0,12.0,45,0.011654127,4,915,0,1106.1093,0,0,0,1,0,1,0,1,135468.42
336,2,0.21658526,99.59701,0.6497558,11.0,11.0,22.0,19,0.035145268,42,9292,3,2620.0,0,3,0,1,0,1,0,1,430313.97
337,125,0.19558777,66.28858,0.5867633,8.0,2.0,9.0,52,0.040242765,25,3478,11,2729.0,3,1,0,1,0,1,0,1,244124.42
338,23,1.0,41.571274,1.0,1.0,21.0,25.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,119207.516
339,8,0.82639784,50.39086,0.82639784,5.8617096,32.0,32.0,14,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,97480.84
340,67,0.3035973,55.492554,0.6071946,9.0,8.0,16.0,44,0.007720282,38,4788,2,1106.1093,0,4,0,1,0,1,0,1,254878.06
341,6,1.0,40.32613,1.0,5.8617096,16.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,123044.21
342,6,1.0,74.60961,1.0,1.0,1.0,1.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,216181.64
343,113,0.33333334,125.287186,1.0,19.0,24.0,24.0,5,0.050755568,24,5469,1,145.0,0,1,0,1,0,1,0,1,522197.03
344,57,0.27326977,57.39377,0.54653955,8.0,7.0,12.0,38,0.13321534,49,11395,3,1406.0,3,4,0,1,0,1,1,0,223792.83
345,62,0.33333334,87.12726,1.0,1.0,1.0,1.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,228148.44
346,177,0.2947514,63.99238,0.5895028,11.0,3.0,9.0,7,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,87629.086
347,46,0.25752226,60.257214,0.5150445,9.0,18.0,22.0,33,0.18878376,31,6137,4,1106.1093,0,1,0,1,0,1,0,1,275398.34
348,26,0.3256157,49.530437,0.6512314,5.0,5.0,5.0,55,0.0,36,6714,2,2672.0,0,2,0,1,0,1,0,1,179073.75
349,28,0.31447598,47.918194,0.62895197,5.0,5.0,5.0,45,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,152641.4
350,1,0.34451535,50.41273,0.34451535,11.0,10.0,25.0,7,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,100226.37
351,46,0.28515413,39.13148,0.57030827,7.0,7.0,9.0,56,0.18878376,31,6137,4,1106.1093,0,1,0,1,0,1,0,1,212108.83
352,99,0.31711772,57.352825,0.63423544,9.0,8.0,14.0,24,0.03349371,66,10573,1,1322.0,3,8,0,1,0,1,0,1,219547.19
353,6,1.0,49.204895,1.0,1.0,21.0,25.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,140916.75
354,28,0.32700968,38.47936,0.65401936,5.0,6.0,9.0,49,0.11853738,30,6207,1,1183.0,1,0,0,1,0,1,0,1,186259.27
355,6,1.0,40.341763,1.0,1.0,16.0,17.0,7,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,122001.945
356,74,1.0,49.44201,1.0,1.0,15.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,158724.9
357,89,0.22028053,73.48268,0.6608416,7.0,8.0,9.0,62,0.0,25,5027,4,46.0,1,1,0,1,0,1,0,1,514801.75
358,62,0.33333334,56.315712,1.0,1.0,3.0,3.0,45,0.072157584,2,629,1,1106.1093,0,0,0,1,0,1,1,0,193847.64
359,31,0.29511192,82.43549,0.59022385,16.0,23.0,40.0,9,0.15134622,32,5889,10,830.0,4,1,0,1,1,0,0,1,558262.1
360,1,1.0,40.079277,1.0,1.0,17.0,17.0,45,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,154350.53
361,6,1.0,39.400425,1.0,1.0,17.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,118094.75
362,9,0.26690155,54.565834,0.5338031,11.0,2.0,16.0,47,0.13012277,8,1986,0,1106.1093,0,0,0,1,0,1,0,1,203131.55
363,9,0.028340388,44.17179,0.028340388,1.0,11.0,18.0,5,0.16153175,25,5648,1,30.0,2,4,0,1,0,1,0,1,134910.72
364,8,0.34522048,45.26317,0.69044095,4.0,9.0,9.0,49,0.4581745,26,4439,1,1130.0,1,5,0,1,1,0,0,1,204126.84
365,23,0.5,58.911137,1.0,1.0,5.0,17.0,45,0.07577875,6,1437,3,1106.1093,0,2,0,1,0,1,0,1,166590.89
366,98,0.36535215,44.16218,0.7307043,5.0,5.0,9.0,57,0.08903972,33,7976,5,1106.1093,0,11,0,1,0,1,0,1,196300.02
367,88,0.5025226,39.546272,0.5025226,10.0,16.0,16.0,40,0.1273759,43,8429,3,1106.1093,3,9,0,1,0,1,0,1,180763.61
368,78,0.19783907,79.358925,0.5935172,12.0,5.0,17.0,15,0.09229064,21,4346,2,165.0,1,2,0,1,0,1,0,1,356579.97
369,1,1.0,54.307728,1.0,1.0,1.0,1.0,5,0.007122317,1,264,0,1106.1093,0,1,0,1,0,1,0,1,170313.28
370,6,0.33333334,82.136955,1.0,1.0,3.0,17.0,45,0.24320452,5,1564,0,540.0,0,0,0,1,0,1,0,1,214324.12
371,94,0.32444283,41.392002,0.64888567,6.0,13.0,14.0,42,0.28279766,33,8667,2,1106.1093,0,6,0,1,0,1,0,1,194837.75
372,25,0.33333334,88.40676,1.0,1.0,21.0,25.0,3,0.069753364,53,13670,4,1106.1093,1,11,0,1,0,1,0,1,323536.78
373,27,0.29961738,62.22891,0.59923476,1.0,8.0,17.0,5,0.017647052,2,469,0,1106.1093,0,0,0,1,0,1,0,1,189803.02
374,67,0.525351,42.60961,0.525351,9.0,12.0,16.0,36,0.10045574,43,7227,0,1106.1093,1,6,0,1,0,1,1,0,193040.95
